Site Lat Lon
89 37.78569091283511 -122.48873118035077
90 37.76392367360204 -122.49507580706266
91 37.72610665853988 -122.50239698670678
92 37.73434018701416 -122.38871221315091
93 37.747643222946785 -122.45605036335839
94 37.77148578113726 -122.4536347257448
95 37.788060744591036 -122.44108173373718
96 37.74512027257988 -122.40196295634792
97 37.74935764021643 -122.39506238612414
98 37.748379833821105 -122.40451025974511
99 37.76982370977626 -122.46211665682775
100 37.73769867419141 -122.47766440016498
101 37.75381255487442 -122.42475049703401
102 37.72610194224699 -122.39001478791943
103 37.737857072623264 -122.4878330556541
104 37.777644910266154 -122.41676938377061
105 37.73402347358594 -122.39721573405544
106 37.75669684205886 -122.47308581858417
107 37.72707251481309 -122.48954498776564
108 37.74174781197216 -122.50735080120171
109 37.77182100726753 -122.48341807910693
110 37.72491060197671 -122.38017062542012
111 37.72261746566217 -122.43210830208328
112 37.790071551101974 -122.48190769597814
113 37.74153345551545 -122.39151073004308
114 37.78830541532143 -122.45202993209543
115 37.78736663117652 -122.47901061461289
116 37.71012262911344 -122.42394614639507
117 37.7409475481016 -122.45653349097748
118 37.710678317114755 -122.39742785531713
119 37.76904956807351 -122.4481979331627
120 37.763289938299536 -122.4779670871661
121 37.786005272616514 -122.48633408323659
122 37.75708866439513 -122.49111828298835
123 37.76905068786545 -122.43991263964232
124 37.716362406542544 -122.47072789806273
125 37.72020882953305 -122.36034783845041
126 37.72506727312424 -122.36889436052925
127 37.753976687383 -122.47217954201402
128 37.733987004682156 -122.40800347228664
129 37.738941001428934 -122.39583755568428
130 37.72874300657415 -122.4959365633629
131 37.76179435562485 -122.39442512201069
132 37.74575429208916 -122.38664493722446
133 37.755480273642235 -122.42002546073913
134 37.745396151328016 -122.46666021845618
135 37.795903184498435 -122.42061430661987
136 37.788878600152806 -122.39219242584682
137 37.723355040621676 -122.45027667864167
138 37.798971739616874 -122.44849091055002
139 37.72400948697652 -122.4335001227697
140 37.73385849700161 -122.41961759298763
141 37.74372061112689 -122.4595938379649
142 37.77028186134437 -122.46901581533596
143 37.77528259431117 -122.40102146655354
144 37.729842493108464 -122.4759818973209
145 37.733905012792526 -122.40105476997441
146 37.71920422151951 -122.37030876754173
147 37.779804873246064 -122.48810262610685
148 37.79795210643749 -122.46875256800215
149 37.742065912463964 -122.42811591227222
150 37.801631607367355 -122.43908459409178
151 37.753006502137275 -122.47644446408795
152 37.735566149809436 -122.4379152774132
153 37.743617584893705 -122.3748620946355
154 37.75089709630119 -122.41877970361263
155 37.72451858131114 -122.37114162643071
156 37.78352372600394 -122.46790112260062
157 37.77349282664195 -122.50573333237661
158 37.76716814612381 -122.4268755353349
159 37.74560448700314 -122.38768398485436
160 37.737988377827406 -122.44440772423414
161 37.79313655557306 -122.41788636900401
162 37.73331420155605 -122.43637541701571
163 37.78518203170675 -122.43995011075592
164 37.78459636396227 -122.48394603322868
165 37.7283837709337 -122.44903607128376
166 37.76186176704428 -122.41746245341669
167 37.73866161118643 -122.46060866870336
168 37.71362987693611 -122.38531532537174
169 37.74155185202131 -122.44654421506307
170 37.731730288019655 -122.39051062392352
171 37.7422358535939 -122.50762949417609
172 37.76347214625401 -122.4077673293347
173 37.80656373559285 -122.42485862900187
174 37.777918641451855 -122.49339815280064
175 37.73025998788875 -122.41507523755911
176 37.75894640600485 -122.47751456254042
177 37.78820714854831 -122.40605449457478
178 37.78510805463825 -122.38883618211848
179 37.771408410060594 -122.44037208163635
180 37.801686201198606 -122.4064503866343
181 37.76460131471584 -122.40962895812339
182 37.803869966063246 -122.43632839808502
183 37.76032393337371 -122.41877228024728
184 37.7694393249652 -122.45575005607712
185 37.76524013645802 -122.40434276967851
186 37.722126329956495 -122.39694691557514
187 37.77000683079307 -122.47121044448342
188 37.74277716022747 -122.38299764692995
189 37.79284540776648 -122.45310647545257
190 37.726773297658056 -122.43348613335377
191 37.78947374862687 -122.3972596912951
192 37.714963557073546 -122.4099690278104
193 37.80174892019836 -122.43919802220098
194 37.73929584805261 -122.49823297693041
195 37.74308703584902 -122.44742263158842
196 37.73019399010974 -122.44436672205273
197 37.78744555056306 -122.43850855298729
198 37.748911541313696 -122.45601154568186
199 37.741256144209835 -122.37880406827956
200 37.78424431047756 -122.41933048096263
201 37.767930038620825 -122.4992676319411
202 37.73606857286748 -122.49504742651688
203 37.77373501600825 -122.41639844010552
204 37.79726311334501 -122.4609276430942
205 37.71289881828501 -122.40768323669177
206 37.716730147884796 -122.4623728361582
207 37.75314954525242 -122.43446533048103
208 37.73316545876715 -122.38497623622037
209 37.74961579633052 -122.44165045086226
210 37.76562091015364 -122.39693928283832
211 37.72298006120346 -122.45575579070653
212 37.729252876502436 -122.40807027786754
213 37.74000147927958 -122.50269622140877
214 37.77628345265937 -122.41403130121289
215 37.75442045614765 -122.44691523463786
216 37.715891855582626 -122.48413142789276
217 37.750583455863136 -122.47250988936987
218 37.731976743983836 -122.45718949412591
219 37.76491143079652 -122.46428023459069
220 37.7125228796956 -122.49112179272731
221 37.75425817170833 -122.49608226490832
222 37.80307162873396 -122.41202658898187
223 37.80069133596026 -122.47305880378005
224 37.72800380076511 -122.42805854548835
225 37.74460705836252 -122.50828570901909
226 37.711976562298496 -122.42428509479515
227 37.716608607429436 -122.42682325144933
228 37.74129947275478 -122.49000264938327
229 37.780109706431794 -122.43646966380133
230 37.785120314392465 -122.50420960111413
231 37.71324906339801 -122.44965873129158
232 37.79255086214051 -122.3952820748688
233 37.76411479593026 -122.40544577506185
234 37.75512920628036 -122.47662324284995
235 37.7931134335478 -122.47806047616919
236 37.734349066792795 -122.46435900818372
237 37.7162936051984 -122.45570961750484
238 37.72358830701071 -122.44099573828598
239 37.78057169259324 -122.46729179578205
240 37.71347082155237 -122.46146744061915
241 37.77654032996654 -122.44246661716487
242 37.746567095843474 -122.4936641695304
243 37.769110632231545 -122.51150427656832
244 37.71241629184658 -122.45223813251279
245 37.76560632341102 -122.39020153672325
246 37.73685836952857 -122.44368568250995
247 37.761197373194854 -122.38893940803656
248 37.73111455649015 -122.4638660085783
249 37.7888592143378 -122.38746327083862
250 37.7830765376493 -122.42768493256204
251 37.722753505853305 -122.36117231333735
252 37.73428912622286 -122.467649185381
253 37.732397361476366 -122.42366020321171
254 37.75743062372885 -122.4386256205739
255 37.72525527432154 -122.38028630362189
256 37.72075045483098 -122.49304715277336
257 37.714147234376895 -122.4741762071715
258 37.75786025548577 -122.50579747425478
259 37.74269179370844 -122.40999603346175
260 37.73017292615718 -122.42300548786613
261 37.754517711895346 -122.4868065248524
262 37.7915243132022 -122.41333454053493
263 37.76075638674118 -122.45449229112968
264 37.722438196513664 -122.44089495367221
265 37.79959392278948 -122.41513986130732
266 37.75639050588351 -122.3985273034343
267 37.770025977866034 -122.46318418724707
268 37.75711832649561 -122.39226773214205
269 37.75532585494058 -122.47996554743754
270 37.78895129720409 -122.4220749934181
271 37.74290470914408 -122.4948118669106
272 37.782098093223084 -122.47551085119399
273 37.80187693809002 -122.47753536426227
274 37.802556451400555 -122.40286550564016
275 37.727202423620696 -122.36806613488258
276 37.7472905289386 -122.41127808427903
277 37.74919695723713 -122.4690478951086
278 37.772907193057776 -122.41449056923757
279 37.80271389897667 -122.41294680087795
280 37.749526813197576 -122.45994230916457
281 37.78754178270983 -122.38498304418042
282 37.726464328311344 -122.4408064519973
283 37.79450038001336 -122.4396629240286
284 37.807548216879916 -122.42113742859311
285 37.74168933155278 -122.50139946177819
286 37.71328724509855 -122.41629372880509
287 37.737665073036155 -122.38516203540861
288 37.71342223463888 -122.4173442064337
289 37.77306841531189 -122.41707541371518
290 37.787699770672525 -122.43381157908473
291 37.78363684904559 -122.44077985827022
292 37.7137239173315 -122.43600694420499
293 37.802992130603286 -122.44710242929082
294 37.779766314625064 -122.45583618510226
295 37.726565491310964 -122.49981361360294
296 37.72333844672308 -122.4579889295976
297 37.797724656664236 -122.44751446397844
298 37.74006986478189 -122.42804488698201
299 37.76511289743871 -122.38906989594953
300 37.733273481312466 -122.39506406765257
301 37.79393821421019 -122.4112715623552
302 37.7825697208633 -122.41269542798867
303 37.742787701089725 -122.4268215917861
304 37.761191096872366 -122.39178512872407
305 37.71802367517286 -122.46981039682544
306 37.766720425782296 -122.42293533217824
307 37.75160381027588 -122.41198006514827
308 37.758496225203636 -122.38786027971565
309 37.726887284234735 -122.45036076469941
310 37.775405880731384 -122.46991732464724
311 37.77004015845967 -122.48062703671874
312 37.78994207334683 -122.41646480386963
313 37.768468227973166 -122.5031059994817
314 37.78902723615463 -122.41252512421764
315 37.7834577463089 -122.4720064624972
316 37.75590384900764 -122.44030890618669
317 37.72361975804587 -122.48230965448379
318 37.74666543736582 -122.41784124444425
319 37.74411730474193 -122.41511446695877
320 37.761781990390894 -122.45223894968724
321 37.76783944853937 -122.40232495098977
322 37.794998651862976 -122.47614841911624
323 37.765694637609165 -122.4790715104459
324 37.71215499085313 -122.40589651403516
325 37.754416812712606 -122.39713124927474
326 37.72101076592883 -122.45619583137304
327 37.78181741192309 -122.46723584696085
328 37.786633120092944 -122.477536551059
329 37.724171322601265 -122.4563873099077
330 37.783206026783404 -122.47085785169463
331 37.79581277345621 -122.47182775306874
332 37.766703084103156 -122.50525376652104
333 37.741339891122266 -122.43725151419187
334 37.74306577541526 -122.49255699089338
335 37.724174820759316 -122.3992664311106
336 37.73187039446203 -122.4999839408579
337 37.78929263715096 -122.43164740809085
338 37.7608834799691 -122.50107776796821
339 37.76574949300367 -122.46579628371713
340 37.75881650199953 -122.47493171682908
341 37.72366630816556 -122.50379852219844
342 37.80176354225833 -122.42111732927906
343 37.73900378765944 -122.41397651095313
344 37.73031999065708 -122.44286489230285
345 37.7138010828633 -122.45982112020387
346 37.71509511843089 -122.37914446434793
347 37.766727130949214 -122.49304922252355
348 37.73794419644655 -122.38660881856536
349 37.80107324123941 -122.47566962368369
350 37.75438426707217 -122.45651687495192
351 37.711411853123046 -122.46019834767031
352 37.73820061579095 -122.42185436528737
353 37.74504464819582 -122.4515456620578
354 37.745434012958185 -122.46418772901987
355 37.71630742208525 -122.42284536731583
356 37.8037006995339 -122.45557285440941
357 37.70984136516314 -122.43620013628122
358 37.75401620126384 -122.40843793890562
359 37.78623536929599 -122.4893705563459
360 37.78436976858211 -122.39643967744372
361 37.74739498386704 -122.39298244491356
362 37.78577432052949 -122.46804326458347
363 37.803097581488764 -122.40705049305616
364 37.75255393372035 -122.43855172658341
365 37.74311110918907 -122.44092592161645
366 37.71727827232514 -122.41568283567344
367 37.78268370172859 -122.43687176569017
368 37.779731794198284 -122.42149455292268
369 37.725728382370264 -122.48737726362224
370 37.7919951250511 -122.3970340248292
371 37.75747069670248 -122.46183985259985
372 37.74898909941129 -122.3952013260822
373 37.7487132495667 -122.50118790493181
374 37.78318402336126 -122.46030037265031
375 37.70916085449808 -122.49227525279916
376 37.75456192735668 -122.4396954645694
377 37.768841313594315 -122.45881431568495
378 37.72142877008157 -122.4236028800498
379 37.7307928629103 -122.47815948420168
380 37.743461306166914 -122.38157799461834
381 37.750753779503675 -122.4937575649595
382 37.79733078550102 -122.41086273156661
383 37.74474567329445 -122.4394696744358
384 37.73539477227839 -122.50134672587444
385 37.70834398076766 -122.42335249421414
386 37.78756434061491 -122.40411959082878
387 37.788858017583536 -122.47652857180702
388 37.71833094947624 -122.46598354824017
389 37.79037414051606 -122.41069996904987
390 37.73987603395718 -122.46083177084297
391 37.799291534443924 -122.41718271180696
392 37.732436906742144 -122.46830459256644
393 37.75940925382701 -122.50167827618488
394 37.76985427726732 -122.46249284742152
395 37.74855185659818 -122.42595237994175
396 37.77630653468114 -122.413147443576
397 37.71238225314511 -122.45588006371074
398 37.709802174958575 -122.462809811478
399 37.767507108327905 -122.46492061484567
400 37.75099546842672 -122.41882056267127
401 37.767916428200735 -122.42869261106588
402 37.731460896579804 -122.50284519724771
403 37.71673214562653 -122.45876588813661
404 37.755536325340955 -122.43777799537412
405 37.78456238698467 -122.44232191629449
406 37.78011556286233 -122.47277518539804
407 37.744582203834426 -122.42864883331073
408 37.77691212387739 -122.45721951911771
409 37.7982226528988 -122.46615884937182
410 37.7196343641647 -122.41333019520211
411 37.744303513478364 -122.42615488087358
412 37.72649371603956 -122.36211338430223
413 37.71811095585751 -122.4221166384935
414 37.73376674431231 -122.3735458705467
415 37.76689705146678 -122.41738015884147
416 37.726261167901534 -122.44225034249575
417 37.71245594241841 -122.48128637555257
418 37.72538073284757 -122.44008188606149
419 37.776494936243715 -122.4380599585912
420 37.74071230990741 -122.44893620487771
421 37.721836555819365 -122.45142913836588
422 37.803924492162615 -122.45936676269608
423 37.77744455974716 -122.4430628323773
424 37.72468389969265 -122.46423770228391
425 37.77604305017965 -122.42827451754529
426 37.732751117087844 -122.44334622153131
427 37.710364849050656 -122.4450492627429
428 37.79667746583045 -122.41233270097015
429 37.755784431649914 -122.4413393513077
430 37.75642579368633 -122.49475111154045
431 37.77249874627925 -122.47288193142688
432 37.77184924643097 -122.39157617557454
433 37.78650957213315 -122.47707959142167
434 37.78566540239308 -122.43855500297329
435 37.73347264492716 -122.48924218152719
436 37.72976107538985 -122.39036053420945
437 37.78786966435838 -122.48669228769553
438 37.772126698926925 -122.49075376140394
439 37.711916891406176 -122.49706911172038
440 37.78656751114039 -122.45769843048842
441 37.78220108844891 -122.43201015556235
442 37.781351646215825 -122.41464152786708
443 37.723881425426576 -122.40543368821879
444 37.7934776416939 -122.47973733543408
445 37.72916095488785 -122.48916299327702
446 37.75367941108907 -122.45349382129213
447 37.77175012892017 -122.44391306133274
448 37.766922968438 -122.40274496318777
449 37.75096175934175 -122.47954167380823
450 37.73234954057773 -122.5027881146562
451 37.74725334744397 -122.49019591656152
452 37.72369474173299 -122.43209829659314
453 37.7716232179768 -122.50645919005758
454 37.723793261200505 -122.482274766836
455 37.712720139855826 -122.49870640007211
456 37.77998417317598 -122.44192526501794
457 37.761030407936914 -122.46245466896518
458 37.80337635254801 -122.4378171944361
459 37.72612426819897 -122.3979997816053
460 37.77295759361018 -122.4365959998509
461 37.725996842922726 -122.41679158406671
462 37.73773912511429 -122.43822110415786
463 37.780850131073045 -122.49082395211751
464 37.72394692301737 -122.49175135995364
465 37.80605015495324 -122.41050703719117
466 37.76183787873624 -122.49851523528895
467 37.76554728751845 -122.412801910403
468 37.72881377775674 -122.37513949526507
469 37.77961507167851 -122.44154825264329
470 37.765695148091055 -122.40542958600027
471 37.729316004727266 -122.38391819162324
472 37.77899177665014 -122.41814952996313
473 37.74810017136933 -122.49665123155256
474 37.72756410028118 -122.50517052646853
475 37.772287349948044 -122.46151888521372
476 37.74699532400875 -122.47261909175465
477 37.7463764612677 -122.42307173503981
478 37.72872642642141 -122.47086598675781
479 37.7453049671094 -122.38123118573806
480 37.78845984732751 -122.44722338431558
481 37.80485702118549 -122.45585953408307
482 37.78963026466528 -122.45740078835063
483 37.73334549598864 -122.48500413816943
484 37.76521668870214 -122.4287699292469
485 37.75656084141753 -122.45614567002244
486 37.725916390445036 -122.36913395345144
487 37.72707142272188 -122.4904353263024
488 37.76073667126656 -122.41967458504473
489 37.797977007804384 -122.44676926807847
490 37.73041337434428 -122.40845942942425
491 37.76704446900514 -122.3909382011161
492 37.7618031662057 -122.4759247979444
493 37.76185913402921 -122.421423745852
494 37.72434831414114 -122.44108268375373
495 37.79355541557644 -122.48079039927946
496 37.711602979406166 -122.39418592134247
497 37.75868890589462 -122.39416842939443
498 37.753900635435045 -122.40314089382538
499 37.72624219546505 -122.49451076838288
500 37.77286403634932 -122.41088676110508
501 37.78363911180825 -122.44519007792708
502 37.75699520504155 -122.50021855304428
503 37.79304640742784 -122.46044677383313
504 37.72016456463285 -122.44159215774592
505 37.71697615022698 -122.426003646942
506 37.77487108263742 -122.41615231730647
507 37.725934038256696 -122.37693027796387
508 37.73422261328039 -122.39206407738334
509 37.72201305221813 -122.4802212730767
510 37.777176605032636 -122.48321533193449
511 37.80240826908485 -122.46775912410592
512 37.717510188375726 -122.50175962426351
513 37.73920672106977 -122.42330529020263
514 37.77500771579409 -122.43809194717197
515 37.729895169645125 -122.43591138365178
516 37.753612232358705 -122.43661093453976
517 37.80729394430328 -122.47175649345714
518 37.73357070831169 -122.39902725918243
519 37.77067597950932 -122.39465384777259
520 37.754462458551224 -122.48338209820504
521 37.770265928820464 -122.5041341326792
522 37.77993933532805 -122.4051167035715
523 37.7886722350178 -122.42188326537563
524 37.76985353783616 -122.45584653222214
525 37.74320840378386 -122.48740238294768
526 37.79223799742824 -122.4096494664071
527 37.72652974934 -122.39927293950555
528 37.725325976220724 -122.50629540365027
529 37.73461933048818 -122.40557753183282
530 37.74813197024555 -122.43331426052833
531 37.76425969345099 -122.49978986348317
532 37.794300834516 -122.40733624017093
533 37.748998906598686 -122.43332843358047
534 37.79920428283045 -122.44427990734329
535 37.73211314739959 -122.43447727148985
536 37.74926657273516 -122.43565167331194
537 37.77709785265457 -122.47669347017353
538 37.708314386492916 -122.48989818151338
539 37.78624324766171 -122.48383692983224
540 37.74551918194998 -122.46862764921309
541 37.721221892384925 -122.46367365260876
542 37.71894699697098 -122.49470642501119
543 37.7253456844019 -122.49738448894172
544 37.74592500246562 -122.39537029281709
545 37.80165282955563 -122.43419673206569
546 37.72589672613512 -122.47237018972353
547 37.78354374494584 -122.45761898473083
548 37.750206285550185 -122.45852302632191
549 37.80496298658763 -122.456281499812
550 37.781409846174846 -122.44764827927797
551 37.77223440693589 -122.48420420922801
552 37.75119756812016 -122.4716268256936
553 37.798563126006975 -122.46053216201763
554 37.73062770750815 -122.40102379590718
555 37.77794369007295 -122.43215128873359
556 37.80666794249963 -122.47099978907893
557 37.71334256010563 -122.49167327715794
558 37.71277222333125 -122.38227599886088
559 37.75557766116184 -122.39827897055918
560 37.71277788126192 -122.50028587346577
561 37.70930127362376 -122.49806266545453
562 37.73204658585695 -122.4403253908612
563 37.72885043271482 -122.40509432256496
564 37.7469797986378 -122.4035520170184
565 37.763806600923935 -122.46971791021677
566 37.76105498113852 -122.42582555909726
567 37.796597328230675 -122.4008415979837
568 37.78429602984819 -122.39510952183251
569 37.79811745939004 -122.45672139953209
570 37.801083138953366 -122.45005186239767
571 37.7594505530935 -122.44188262459706
572 37.79273064559548 -122.3935373987857
573 37.778501458040935 -122.4836589078751
574 37.72263436441766 -122.46977210080436
575 37.77396584187336 -122.4819251128956
576 37.77634339927016 -122.43019245096787
577 37.71810844351789 -122.41287720057413
578 37.78268006030121 -122.47086862452936
579 37.74862753663168 -122.4383689854005
580 37.77170779818765 -122.43933234733014
581 37.80065714688159 -122.46973015104082
582 37.7951055381731 -122.43052646658305
583 37.765054689295766 -122.39044303779065
584 37.72984092779423 -122.42712072870826
585 37.733844144281576 -122.4602452689743
586 37.714169117047625 -122.37888736746726
587 37.765988380079484 -122.3971721796174
588 37.77648431715795 -122.51067744527121
589 37.721256740209164 -122.39874328882789
590 37.76082113031073 -122.48180137070149
591 37.802891794286126 -122.41140505448507
592 37.743635840234944 -122.49644562776584
593 37.741994867079185 -122.37424806680094
594 37.7705291792472 -122.41113804164888
595 37.75756991867101 -122.43333196962084
596 37.76037795691921 -122.45968432044174
597 37.74610056063488 -122.44877388304799
598 37.7589763974655 -122.47735513860391
599 37.718307743776386 -122.46608001191642
600 37.77145225731886 -122.4191311790819
601 37.73537660057508 -122.4694485034303
602 37.77759261436758 -122.48517392006293
603 37.758067971487684 -122.38243896730269
604 37.79600624691537 -122.4245600875876
605 37.794068731185355 -122.45676423947818
606 37.76893940611497 -122.50637272791184
607 37.787698325057235 -122.41972867329186
608 37.72540898126007 -122.40876754669415
609 37.76429092551499 -122.4976842768442
610 37.79840135123333 -122.4205471634711
611 37.7743927080561 -122.48130929846148
612 37.775428466314175 -122.47478914489254
613 37.7299164785395 -122.4839873712661
614 37.75548054173627 -122.43734414724057
615 37.71421919539245 -122.4909774182522
616 37.72250939347873 -122.39149626953514
617 37.7421136547058 -122.50385057401587
618 37.76985933092936 -122.43924765771486
619 37.718219657414934 -122.39850985969058
620 37.73910725353535 -122.47306499483813
621 37.78313629703054 -122.46730572634665
622 37.72667122729056 -122.37786119238734
623 37.725699072354175 -122.42937665402339
624 37.74352262147079 -122.48827069880231
625 37.744882816576705 -122.47284622370269
626 37.7479528950957 -122.39111516003345
627 37.754580556503115 -122.41555398585352
628 37.774437119035426 -122.41087634986185
629 37.77979147542915 -122.4901898391415
630 37.75684645150975 -122.43131588734376
631 37.76623231013816 -122.48539845008614
632 37.768314779054826 -122.48939168864563
633 37.76472373117338 -122.48922666400156
634 37.756350678186564 -122.49903357686092
635 37.77781722752391 -122.44617687222384
636 37.77439004936846 -122.41751189497802
637 37.741363477133234 -122.44011185550043
638 37.77395238229213 -122.43127703079176
639 37.80135853220154 -122.4601195358064
640 37.742911252795665 -122.46437027165584
641 37.74606975549027 -122.41098592566586
642 37.7231557955258 -122.49760204446015
643 37.74037981605751 -122.44285386745615
644 37.72837840041246 -122.41361921594162
645 37.790835482955295 -122.39409849593072
646 37.763581214822885 -122.42264911231399
647 37.725657313223394 -122.35811420910552
648 37.73515005982773 -122.47801138830746
649 37.75252171851774 -122.41072171536833
650 37.732418294210895 -122.39798358661655
651 37.767704215299524 -122.47451458746133
652 37.75404605264373 -122.45327059644944
653 37.79314566786312 -122.427216399846
654 37.80680107262674 -122.44716911739677
655 37.75397795792651 -122.50724659242711
656 37.739854805410964 -122.45892635148276
657 37.782153799429196 -122.42200179574961
658 37.78388095123989 -122.43291412645932
659 37.764621929252826 -122.46100624553075
660 37.73811871279584 -122.43064907978784
661 37.71727775609253 -122.45840951860491
662 37.753130276041915 -122.40833780385805
663 37.7579765411972 -122.43168455103911
664 37.731282447611555 -122.50592446720218
665 37.76793181985505 -122.43855512644686
666 37.72989877403784 -122.49887050369153
667 37.7379675257945 -122.495766960493
668 37.80724308550721 -122.41567312505005
669 37.70998957797332 -122.46127823339452
670 37.72715789453276 -122.45477604265582
671 37.732216930515015 -122.39086663907284
672 37.76218156823017 -122.40353666844717
673 37.766788383026736 -122.46938149878198
674 37.77412476893089 -122.4763442626332
675 37.71497198262489 -122.4379488676991
676 37.743268424493074 -122.44652011691714
677 37.72728689013709 -122.44478792573662
678 37.725264539950246 -122.3964991833519
679 37.80482276639153 -122.43331734951994
680 37.716742449169494 -122.50179819106377
681 37.80303932658202 -122.42766116279645
682 37.78595846693214 -122.42427724252009
683 37.774625672912045 -122.43168390861563
684 37.72842710983666 -122.5023095540743
685 37.74568261650663 -122.41046802505379
686 37.73587184138262 -122.43440634740023
687 37.73279462616373 -122.48247501701802
688 37.78792577877422 -122.42865301950147
689 37.80028698649398 -122.47338812450181
690 37.75743641457773 -122.43874175991186
691 37.738202643745986 -122.46190399027108
692 37.72306371131017 -122.42588710302758
693 37.70919220219241 -122.48054437173022
694 37.75543347136174 -122.41806475941752
695 37.720714081152366 -122.40189531363109
696 37.75644330542934 -122.4292166557625
697 37.79936722993494 -122.46269896725948
698 37.772882229705196 -122.4671249402019
699 37.773066969866306 -122.42118668139219
700 37.77261044616062 -122.39938560305426
701 37.711637064971356 -122.3823228690398
702 37.72693804475415 -122.40565750271007
703 37.74952955277239 -122.42961641725374
704 37.77680867866486 -122.4179331515223
705 37.75051163438917 -122.43961624348088
706 37.74266382990359 -122.43456920578316
707 37.71119959115042 -122.41573045125533
708 37.780497119765776 -122.49753105692557
709 37.80197120473019 -122.46698275150553
710 37.75137204907324 -122.4125652710604
711 37.75083709696911 -122.38597520559661
712 37.72930217382942 -122.39473231123512
713 37.775149758761515 -122.50739932976035
714 37.71591012885891 -122.46018028163445
715 37.777945012972815 -122.391989789637
716 37.77891684357701 -122.47013136143389
717 37.77294384379291 -122.43407316502318
718 37.709801669854926 -122.39844178416342
719 37.74469134447812 -122.45723700011084
720 37.73181005877087 -122.41300343427848
721 37.75478117064087 -122.46124229804721
722 37.764901331127895 -122.46370680894992
723 37.74935446159823 -122.48101300293355
724 37.78272269789009 -122.45137003059959
725 37.75235960080014 -122.43799362537156
726 37.72444869063688 -122.38595321493327
727 37.774198060763936 -122.39996264427047
728 37.733899798561936 -122.41719396298804
729 37.784287013579416 -122.42058449916495
730 37.79307668697661 -122.40120183149578
731 37.78890681383209 -122.39376442964229
732 37.7383478634088 -122.44018314008721
733 37.774146681030665 -122.38652438805049
734 37.77693301415364 -122.39416323260669
735 37.745496531585076 -122.40173304467021
736 37.75298541840408 -122.44082085504351
