Site Lat Lon
72 37.715162080436826 -122.44989390426649
73 37.75204155745653 -122.46528388592243
74 37.758264821122665 -122.4811472404954
75 37.790642331659654 -122.41407488675844
76 37.74992729889979 -122.45280946491877
77 37.757623404328534 -122.4765199905756
78 37.7982347261404 -122.41660962225997
79 37.790434652586725 -122.4482171299607
80 37.78788633579703 -122.47531761265166
81 37.710238972409556 -122.48629198465476
82 37.79133136585854 -122.41943116034308
83 37.71561361791415 -122.39110271423213
84 37.71743230505274 -122.46619159745453
85 37.72244008689585 -122.4736932469454
86 37.77870779294962 -122.51245176936501
87 37.744115827682016 -122.48803036979311
88 37.71692201107965 -122.4639107501631
89 37.740947169328024 -122.45067415767181
90 37.74466396167963 -122.42535781190273
91 37.77813661573995 -122.3996712919374
92 37.70834644874664 -122.46082405025315
93 37.80527674881203 -122.44794524873161
94 37.77219018419443 -122.50867430187172
95 37.78684473592377 -122.40054887147623
96 37.72693587149504 -122.4599334848749
97 37.72300798571716 -122.50521106950293
98 37.757197131111354 -122.38699309063018
99 37.73699631607728 -122.43118853742665
100 37.721792173345676 -122.36841066815208
101 37.77162003299398 -122.39536935331779
102 37.77291415193497 -122.5102269958465
103 37.74781460939975 -122.46796420037897
104 37.77572158534149 -122.4823456319545
105 37.7402397740771 -122.45265768319021
106 37.71370774218676 -122.46003633557366
107 37.763713211314915 -122.47958470432586
108 37.79831627330259 -122.46543038247208
109 37.712024501788036 -122.45078670195966
110 37.78405384416728 -122.40383994117492
111 37.74014211308566 -122.48230409300619
112 37.72801532712268 -122.40788294857896
113 37.75278897589503 -122.45894660289736
114 37.78838345283467 -122.49997230475283
115 37.77988222501659 -122.499387894605
116 37.733249747406674 -122.4470461437847
117 37.788177233875636 -122.46838065747637
118 37.733961822316985 -122.4269306847271
119 37.763027264691196 -122.47295738056714
120 37.73335774030954 -122.41624046334128
121 37.734718023418864 -122.42779056555291
122 37.80776012976369 -122.4732738399702
123 37.70861803656244 -122.47096603887455
124 37.723456133345124 -122.4723940276364
125 37.75800898882317 -122.40840872069583
126 37.78343983708344 -122.49422755325774
127 37.74040318627259 -122.37317465290266
128 37.76153714909595 -122.444881237518
129 37.719227659740795 -122.41985639856618
130 37.76668696524875 -122.50994573245937
131 37.72073193948567 -122.3750317817478
132 37.78169587539357 -122.44535253334793
133 37.72021780306791 -122.43691228747664
134 37.71639211502946 -122.46215004831996
135 37.75339227595137 -122.47560860960425
136 37.79014767471425 -122.461581836319
137 37.76793171194278 -122.44234016146319
138 37.71572921171475 -122.41828267750041
139 37.70948987713989 -122.47213614379362
140 37.73912423974604 -122.41152231957837
141 37.75354445611608 -122.4116145857331
142 37.808582794880294 -122.44011520755356
143 37.753810227025085 -122.39644935626225
144 37.718008188206056 -122.44479767048882
145 37.80289819096957 -122.44270051392411
146 37.73020328000018 -122.37502326558463
147 37.70981898888915 -122.39304807526571
148 37.75687194475848 -122.40935379918298
149 37.73369147269625 -122.39511860814197
150 37.76297211077713 -122.4362604962361
151 37.71066792307462 -122.44296412732635
152 37.72829454261462 -122.46216856473734
153 37.72364691081341 -122.40573177783968
154 37.78952095424495 -122.46311401026595
155 37.76831980790339 -122.44099035722489
156 37.74333444007756 -122.43186301596927
157 37.714530286946896 -122.3995696790153
158 37.751439088435646 -122.49219456099078
159 37.76717968956115 -122.39027554489402
160 37.71471598909459 -122.42583371577638
161 37.73966903346284 -122.43701903233769
162 37.77776473814626 -122.45164967270601
163 37.76946804915031 -122.40769702619401
164 37.728719856093846 -122.35879092990683
165 37.788703076069055 -122.39714176302346
166 37.78480410044611 -122.39764141685902
167 37.754650051620594 -122.43958836387719
168 37.71482786605141 -122.40814086354706
169 37.77219298439469 -122.45190975125689
170 37.71978386797876 -122.40477987673778
171 37.80455519280334 -122.43327324777593
172 37.751800047406505 -122.40504023514085
173 37.733857164529624 -122.44767366451809
174 37.76838672061178 -122.46107142469104
175 37.78041716817999 -122.46020219653131
176 37.7164601654747 -122.43031894948815
177 37.70886166182531 -122.39988959320904
178 37.72319714494271 -122.44026738946164
179 37.71129092867708 -122.4140957761526
180 37.74209809257634 -122.49092173929446
181 37.73434330947489 -122.41268200822167
182 37.751486354938926 -122.44103164176295
183 37.71143360667852 -122.401298881061
184 37.738408860130306 -122.3817087122824
185 37.766144010512704 -122.5024561432137
186 37.77727707311166 -122.39424084733596
187 37.74565681458022 -122.43736597760876
188 37.781139268474654 -122.49362014777951
189 37.77228681523287 -122.39981180493764
190 37.72752074818495 -122.40505591217953
191 37.739290909899346 -122.44426962167782
192 37.71001017346831 -122.44594230787665
193 37.7926960844963 -122.41172355914054
194 37.7531099675542 -122.49932489786434
195 37.72207374454223 -122.45100130959828
196 37.76745100024079 -122.50145299918756
197 37.75365477649939 -122.47547976045519
198 37.75044372925674 -122.47410772563039
199 37.73855041623906 -122.45227512650357
200 37.78794313031581 -122.43854652749914
201 37.76390605571751 -122.41587840150086
202 37.72227530495175 -122.48575996551993
203 37.770918259968724 -122.49995883690698
204 37.780818117166014 -122.39519993450199
205 37.71754036080691 -122.36499232594555
206 37.72889017249255 -122.50460224168162
207 37.72881559351713 -122.42495967650383
208 37.71663890645463 -122.49351341666225
209 37.805117047517456 -122.47552681978975
210 37.78863694439556 -122.47609715274157
211 37.72289823949616 -122.41223478134674
212 37.764095578189774 -122.40622489146371
213 37.71560143417303 -122.4825437006508
214 37.752897037956174 -122.42349514463807
215 37.73370204075176 -122.39389012989872
216 37.75373611149056 -122.40240677124328
217 37.78223295013174 -122.49741646247885
218 37.795153492739736 -122.47348349336332
219 37.719604770127795 -122.40284896164992
220 37.767096961257934 -122.49908824180865
221 37.7423178156227 -122.50419649496877
222 37.71654994987472 -122.48642416165089
223 37.72828711654505 -122.4977430183946
224 37.75463794605925 -122.38411415393627
225 37.78737541719137 -122.44450570972262
226 37.73175691783227 -122.38018503177602
227 37.7539662297233 -122.38845651144796
228 37.7319089912292 -122.43431560008145
229 37.8047331232598 -122.43643420981353
230 37.78491839220403 -122.45605009529947
231 37.73130296039297 -122.38416565036484
232 37.76505518793412 -122.50712927921086
233 37.76521081544843 -122.39781393836077
234 37.72737020903252 -122.45570334747545
235 37.79586538058409 -122.43338734204626
236 37.74955565916642 -122.45463666326589
237 37.792808192067326 -122.45062458035365
238 37.7360817392776 -122.47591104070642
239 37.79008219466802 -122.46315088276897
240 37.7258118544865 -122.49977547296248
241 37.73380642824819 -122.49033593733486
242 37.71343704569325 -122.41476078603044
243 37.70854549690543 -122.4903925856704
244 37.77521991134091 -122.49569766585365
245 37.79007840357182 -122.42756413672167
246 37.80690194308626 -122.42979186673082
247 37.776559483819405 -122.45058434467387
248 37.751336188112695 -122.42118587657221
249 37.736083838871025 -122.46084851632462
250 37.775372506966065 -122.41639331399539
251 37.746529414320754 -122.39390395185542
252 37.73150683001178 -122.46944607292987
253 37.784086185689084 -122.49379111410853
254 37.72961002022876 -122.45536606016903
255 37.722494825005185 -122.40533763427037
256 37.76638048834974 -122.387641774479
257 37.760187038896916 -122.41770766969118
258 37.798535176187386 -122.44553547974121
259 37.71043555891076 -122.47233806686188
260 37.767410645791585 -122.49097404668495
261 37.75817462150457 -122.45131605623479
262 37.73950467362146 -122.39635330502895
263 37.737277152050424 -122.38741976075717
264 37.78836433716435 -122.47086276556975
265 37.74267478766681 -122.37759066594852
266 37.77307935378676 -122.39624648657247
267 37.71696814394155 -122.38463779425386
268 37.769249562080674 -122.39748634530899
269 37.74924692714109 -122.46458760097532
270 37.72492151184071 -122.47414071139202
271 37.773851627051066 -122.44461547459113
272 37.80009965641718 -122.40974618283056
273 37.724296155789965 -122.40504839282902
274 37.788660580872055 -122.39935010000771
275 37.73044594481314 -122.50347657637981
276 37.80236839435968 -122.42206384045535
277 37.72416157136265 -122.43004874645578
278 37.76712778411543 -122.47805966913725
279 37.738532196140746 -122.40543966416463
280 37.785010199511596 -122.42185603668453
281 37.78746273259306 -122.47671570911557
282 37.767917804736804 -122.50582594953347
283 37.76523818148957 -122.4844571795603
284 37.74532335419532 -122.39716512204309
285 37.766281813978416 -122.40627212967007
286 37.721801374218 -122.46496416330837
287 37.76111722071576 -122.506250310739
288 37.75972653465795 -122.39614323834923
289 37.71701711921246 -122.4713349763907
290 37.71160413586132 -122.42101368093884
291 37.785990121896255 -122.40080973736403
292 37.74712229837516 -122.40106604426481
293 37.7398484965291 -122.4096934274211
294 37.792706198871834 -122.44569090590126
295 37.749890123033715 -122.38971881497203
296 37.78073459726046 -122.40261564167905
297 37.74477447745389 -122.44279623559744
298 37.770648163532194 -122.46489136588536
299 37.80108827853957 -122.46646516604117
300 37.77650671873218 -122.49362917039927
301 37.73406443799173 -122.39833152450447
302 37.761963768300284 -122.40944434558679
303 37.740660190140574 -122.4434698189697
304 37.78372117971883 -122.39507424559154
305 37.79749359264748 -122.435454157556
306 37.772999586595226 -122.47911690298228
307 37.729724128153784 -122.4622873913919
308 37.80238535389955 -122.41129266957533
309 37.72645122454324 -122.39348902165342
310 37.7705780389915 -122.48060729874057
311 37.765392662227086 -122.50825390109176
312 37.7155595373598 -122.46711023995402
313 37.78739483802576 -122.38930399288985
314 37.72035461277189 -122.4139269946803
315 37.75526445105704 -122.4317949559651
316 37.70840767218198 -122.39523449696571
317 37.760475086300765 -122.49781870341336
318 37.713425804081844 -122.44516243919912
319 37.79919739743688 -122.46205679360044
320 37.80471502446326 -122.4536484295224
321 37.73645777030643 -122.3946453031484
322 37.73420712204988 -122.38578621325605
323 37.76544794497917 -122.48077666479077
324 37.72985498955235 -122.4989728694328
325 37.77683143642043 -122.42529833221626
326 37.726138820562966 -122.38470654678626
327 37.75737434352481 -122.40971629245091
328 37.71220898686957 -122.39259152719117
329 37.718785437161806 -122.4014390612156
330 37.71132298617031 -122.39780007270284
331 37.75308768487393 -122.38920905995495
332 37.76593577639822 -122.45878357564912
333 37.771742353527074 -122.41903979531388
334 37.77886399504538 -122.43603417261701
335 37.72987493311387 -122.4549477347811
336 37.74319257138125 -122.3782725636924
337 37.77987054499109 -122.38558157986593
338 37.71813484485627 -122.41930010403912
339 37.74477711927447 -122.4147177866161
340 37.742653732492315 -122.43971011474282
341 37.769302847226214 -122.47979281883389
342 37.77026672553896 -122.40462156821123
343 37.76651233630159 -122.47324617765216
344 37.724320579564825 -122.474529485243
345 37.791910669337646 -122.44461176234563
346 37.72162153102104 -122.45576901922546
347 37.74539039236635 -122.38118402420227
348 37.729974680229496 -122.42540006692586
349 37.72971552287147 -122.3941076025708
350 37.7373522142184 -122.49950330283522
351 37.80751789584913 -122.4780353079357
352 37.717410241543625 -122.46210583824615
353 37.72881969902482 -122.45686215366993
354 37.72634669130932 -122.49151127239288
355 37.797740195346535 -122.43308861594784
356 37.72559955789604 -122.46739368300223
357 37.709392888464045 -122.47018645252422
358 37.797631305713224 -122.46427079352537
359 37.740382354540685 -122.457469556434
360 37.72189581148484 -122.36306944135227
361 37.79157547773592 -122.47320371610039
362 37.77235045622698 -122.42849122454088
363 37.735787556709546 -122.50384214997892
364 37.77576012513354 -122.4211011284608
365 37.71021293387089 -122.42044694912164
366 37.76864355920812 -122.4338255354243
367 37.75674018651186 -122.414917608223
368 37.71115780136553 -122.43775028877438
369 37.73495822784524 -122.39666596527307
370 37.730523002430736 -122.47817245405916
371 37.74767957012555 -122.50654456515934
372 37.776051467004585 -122.49654127845807
373 37.753974180525574 -122.49275403977077
374 37.802663344909966 -122.42052866960299
375 37.781481851508374 -122.45532586272888
376 37.7164823794064 -122.38916067491351
377 37.79357846955798 -122.46743912454646
378 37.746386449985685 -122.45970809870951
379 37.743694795127695 -122.39648223088423
380 37.70976840142073 -122.44621865165328
381 37.718178960895735 -122.36341377546097
382 37.761021837910036 -122.4645992407702
383 37.77164831332497 -122.47164116376872
384 37.78024875230964 -122.50423150281507
385 37.77910145031988 -122.49253062972933
386 37.76212636770507 -122.40040353736943
387 37.735085746449904 -122.49130073685444
388 37.79133274413743 -122.3922902191615
389 37.765071161839266 -122.4568689850103
390 37.75322769924543 -122.40158635662064
391 37.72214774933112 -122.386858395388
392 37.76443105312699 -122.46868906264275
393 37.71661307998391 -122.43635878036879
394 37.7609990277041 -122.49386648214443
395 37.71843354241716 -122.39028353178307
396 37.71057722730875 -122.48352590321755
397 37.72081309535361 -122.48684577884565
398 37.73110521424837 -122.43512483661449
399 37.80163663167912 -122.39972512465515
400 37.718593929207046 -122.40271152423786
401 37.76568748949243 -122.47175845551702
402 37.77290434972485 -122.39997954818531
403 37.76005523219703 -122.39923474795324
404 37.746345212132674 -122.41998837965555
405 37.70845995489948 -122.48529270950844
406 37.768680520136776 -122.43792434803598
407 37.76424681344872 -122.46938252201201
408 37.78229090081462 -122.48836595878741
409 37.75276158874575 -122.45376636402169
410 37.777601901910295 -122.44235676823827
411 37.71341178795264 -122.4120302984878
412 37.71181227294739 -122.47345393949641
413 37.712148120673355 -122.39378959385047
414 37.744581965965075 -122.43739032947848
415 37.7218402405112 -122.47773443650047
416 37.79377072694584 -122.42941883167734
417 37.7449445058493 -122.37778589657655
418 37.79591634744791 -122.47366815095471
419 37.73870888158485 -122.42586740155059
420 37.75238517495175 -122.44122924205354
421 37.7930817834904 -122.42740523409653
422 37.731540278269286 -122.38313452565316
423 37.7172608917299 -122.48939316798425
424 37.7375753241137 -122.50458503980566
425 37.72267544063582 -122.46360069393221
426 37.77818784639849 -122.4300255294603
427 37.72481928993506 -122.40275804505619
428 37.7205960307799 -122.4216315590617
429 37.72844410017479 -122.48968177946847
430 37.71442774636096 -122.39783777140927
431 37.806493913639486 -122.41194236899523
432 37.788993209715464 -122.47840669703322
433 37.79962835492498 -122.45832700573459
434 37.78265807065333 -122.47214734271954
435 37.73990747554517 -122.41649858189737
436 37.76277935299942 -122.39421809423371
437 37.73726390204148 -122.43040165683037
438 37.76532215053187 -122.49975707084931
439 37.72108177712775 -122.44212887843477
440 37.718018298153126 -122.40494837416787
441 37.72969020179525 -122.4231358256047
442 37.728396149021584 -122.36328418139031
443 37.772396309807704 -122.46007649590936
444 37.7735720898505 -122.398878205511
445 37.7507055347038 -122.44473078766018
446 37.7850200751427 -122.45447935745133
447 37.76708942890502 -122.47334265548706
448 37.741622454642915 -122.41670512759647
449 37.73477776617153 -122.46207841039383
450 37.72437199117667 -122.41107158850208
451 37.747267924088064 -122.46798357114349
452 37.744831486783866 -122.38902020358464
453 37.7494301098488 -122.49554554261788
454 37.745253976293824 -122.39128736252572
455 37.708696205338164 -122.45831965069908
456 37.715961960570205 -122.41781787974965
457 37.729034777507806 -122.40677157515287
458 37.70830764123621 -122.44258601431231
459 37.72470196062447 -122.45159944123007
460 37.774163195455984 -122.49236125132661
461 37.76753719754004 -122.48963910705591
462 37.74358368954372 -122.37755025413198
463 37.762566827639944 -122.44219737926998
464 37.73987052679292 -122.42841193198386
465 37.78374575819357 -122.48619133273738
466 37.80324278636598 -122.45997437248526
467 37.74952340410612 -122.45493261511572
468 37.75879645855976 -122.46918839044191
469 37.7663938079959 -122.4669881497336
470 37.75669861646269 -122.43876347058111
471 37.754419449825875 -122.45521723844293
472 37.76386937156175 -122.41085034606853
473 37.72864294546609 -122.48275055512308
474 37.801507301087945 -122.4609109699833
475 37.76486162396232 -122.41856475663813
476 37.78286686184525 -122.49813012456535
477 37.72948727372417 -122.42826248031952
478 37.76315828893111 -122.48139362858977
479 37.78813419264322 -122.47418619929842
480 37.745238637987406 -122.47607650330701
481 37.77971457906792 -122.50053573145982
482 37.7607079389396 -122.40930971701758
483 37.73731557334133 -122.4316933481127
484 37.73132713303389 -122.3892183055404
485 37.74236153711425 -122.4041092364024
486 37.73937084574697 -122.40092566107985
487 37.728348486343734 -122.45024622465637
488 37.713644962768996 -122.44263034405675
489 37.77363964387258 -122.49984421039055
490 37.73020809131531 -122.4117877819086
491 37.7952042364694 -122.4250209104868
492 37.782005167260166 -122.40705109311344
493 37.74761141241511 -122.49527051406999
494 37.77940443685619 -122.4215100482722
495 37.78235341883424 -122.44299996788241
496 37.79415327115479 -122.48044369241133
497 37.75842298208658 -122.38377338159083
498 37.803516735402695 -122.44462933180914
499 37.7702857424563 -122.42466279084425
500 37.79474182151955 -122.44514594098047
501 37.78928258943755 -122.45280796751067
502 37.75421323964735 -122.39479200128739
503 37.724087563271745 -122.37183853554545
504 37.777861168061385 -122.46371581100084
505 37.78060416392603 -122.42705435032676
506 37.72021836461873 -122.3694493036685
507 37.78673439332827 -122.4448411038179
508 37.79188930966075 -122.41749472452487
509 37.72430057170596 -122.38406192153677
510 37.76655293813591 -122.38726587957535
511 37.75943568636682 -122.4307179475197
512 37.712998578484616 -122.50219969219333
513 37.743762114833395 -122.44705731359244
514 37.78692886887558 -122.43680558991186
515 37.79701094133135 -122.46537302404776
516 37.77647057949106 -122.50405900173415
517 37.7961093517447 -122.47696482575104
518 37.76790782838185 -122.48512112879393
519 37.76163452036936 -122.48756614056666
520 37.720426157238144 -122.39584903303397
521 37.73244096824519 -122.4656334926167
522 37.77099194700799 -122.43213615259413
523 37.770163003803475 -122.40031663447677
524 37.71003924025292 -122.48503444930375
525 37.780371900446724 -122.51155374436141
526 37.767552666950905 -122.50953031175524
527 37.72662291631566 -122.40410931805293
528 37.73586151431954 -122.4064398799688
529 37.73154299912945 -122.42959148558184
530 37.76719145161609 -122.48260342910366
531 37.76773564719276 -122.44937737439565
532 37.80660192673026 -122.47582588808147
533 37.73977249699121 -122.3785957940738
534 37.736233714067275 -122.49699777690138
535 37.78008458040236 -122.47157217804101
536 37.80419788301429 -122.41133982081402
537 37.776597222874145 -122.46371207879255
538 37.768121502751065 -122.42774989103872
539 37.716408684102454 -122.40214304865972
540 37.736283995006794 -122.40492853209712
541 37.72183971238157 -122.38910582485998
542 37.78058789417998 -122.40053345167414
543 37.722183719542386 -122.37523671168579
544 37.795598711427736 -122.47486821074455
545 37.73470944500718 -122.47648749203793
546 37.722127556587125 -122.37017591249025
547 37.76708850542169 -122.48288195220218
548 37.727834927723286 -122.43075260482821
549 37.75070549945242 -122.41316430357655
550 37.737938254683975 -122.50259765420219
551 37.77116268860965 -122.4861959994785
552 37.77804131817894 -122.44278591505032
553 37.72756629855821 -122.50415546293017
554 37.74242911481312 -122.4357858590736
555 37.806569068158375 -122.41436624932363
556 37.753343865952246 -122.49653512187444
557 37.72012042560973 -122.37099372554454
558 37.731984869043174 -122.42466210604245
559 37.75342173837535 -122.42574481480835
560 37.7266675651156 -122.47515261221595
561 37.794382505317344 -122.46143512611401
562 37.80186103740745 -122.42176326301714
563 37.78736241605799 -122.49216136585152
564 37.78465405805469 -122.45407724149584
565 37.718352936693336 -122.43720754059107
566 37.72685052074439 -122.49755895281649
567 37.74906182866522 -122.41749155877172
568 37.78516461966675 -122.45288389968673
569 37.737107217304086 -122.44356797641029
570 37.746178180495924 -122.44041481023334
571 37.761385876596776 -122.40046152469137
572 37.763067138752795 -122.38677772627906
573 37.80424319091938 -122.47552561290823
574 37.724493307247684 -122.37297844950174
575 37.7524809887192 -122.46768822459687
576 37.79984581045871 -122.45345111874909
577 37.78001958407285 -122.41680742648906
578 37.78360471926857 -122.46302960823034
579 37.74948609649118 -122.48603000081367
580 37.73999643971482 -122.50173646984788
581 37.74468970869141 -122.42838887735715
582 37.7397186244028 -122.38457421757981
583 37.727102123302416 -122.46032744747839
584 37.75454446011936 -122.41176481976935
585 37.78004505491027 -122.44036802427055
586 37.718948550178 -122.50489640476181
587 37.73760251317048 -122.39900787034044
588 37.7757251259883 -122.42375061555404
589 37.76432443552877 -122.4255392866027
590 37.79452254455882 -122.41932885622147
591 37.73499533677506 -122.40161210800451
592 37.743878803080015 -122.41708625576572
593 37.760093438171104 -122.39472231375478
594 37.75780182896137 -122.45337245991655
595 37.7316391657281 -122.50251137292061
596 37.73673411086139 -122.44224144250768
597 37.78516550938501 -122.39302974203709
598 37.709762361502044 -122.38898487935718
599 37.75465516220083 -122.39525953434963
600 37.74285916705882 -122.40773463553175
601 37.78067644501304 -122.45916371472796
602 37.737726446733944 -122.50245528157922
603 37.80089393620216 -122.39869601360716
604 37.72048885413472 -122.45984710878788
605 37.73735390829684 -122.40766823798458
606 37.790549277778865 -122.4636326690067
607 37.787389462863686 -122.47633409660268
608 37.78686703380064 -122.471104762364
609 37.73362508550422 -122.41635899999461
610 37.75021269936506 -122.47137396838725
611 37.73834032446007 -122.38619914412813
612 37.78416115057531 -122.413917508395
613 37.75404318599524 -122.44735380203
614 37.77067640149059 -122.44816042139163
615 37.769587933869474 -122.42355031307224
616 37.787005529445345 -122.46152578712173
617 37.78321261430134 -122.43365186121386
618 37.7816646914144 -122.4702552181278
619 37.714382424791744 -122.43786235389038
620 37.7805806775229 -122.39718346943224
621 37.79150789399606 -122.4382480010391
622 37.78561887147248 -122.39436778426506
623 37.728772507355814 -122.39682772585861
624 37.729252179067 -122.45935303657569
625 37.795781980512736 -122.41459635718678
626 37.80210583500804 -122.45376438476686
627 37.755575160908684 -122.38336732345665
628 37.77823673751305 -122.4329741947316
629 37.73023913094973 -122.36551885572874
630 37.721436894953065 -122.39645656436309
631 37.78657363144538 -122.45310896687221
632 37.775593427064415 -122.44139333989615
633 37.710512243038075 -122.47972796059081
634 37.71837361989686 -122.47160974715976
635 37.76682007485461 -122.49691805224553
636 37.75377969173512 -122.42753527139756
637 37.73583972886128 -122.44479216366625
638 37.74466009247081 -122.47619975736175
639 37.74490236040417 -122.42334058085517
640 37.78558314790797 -122.45415147523028
641 37.80309466757393 -122.43392015728902
642 37.73060808899253 -122.38885595682034
643 37.77281900316437 -122.50688774557727
644 37.75099080349578 -122.43325472710531
645 37.773567694961756 -122.51035977208501
646 37.721481946195134 -122.45071932465348
647 37.79702050520033 -122.42520244820979
648 37.802850160970564 -122.4488204396828
649 37.76168358441879 -122.38400358075901
650 37.733417887343755 -122.45819692939656
651 37.78166991785245 -122.45862623022268
652 37.77664141436703 -122.47630302967004
653 37.802246025288106 -122.43924707286254
654 37.72756285753721 -122.44495641137756
655 37.732274237597686 -122.3770339031459
656 37.772272200112155 -122.3927191936978
657 37.72430925928966 -122.42877053765694
658 37.72960032726487 -122.3902422240615
659 37.74505477058604 -122.40064890891298
660 37.74335635314018 -122.38132393048298
661 37.708832509150795 -122.46515915321675
662 37.77934210041088 -122.40417135527618
663 37.77816957981937 -122.39147005412522
664 37.73267029486137 -122.40005043044951
665 37.74849575059014 -122.39223325554764
666 37.7161492081644 -122.46313430795507
667 37.75133361785569 -122.44590415256643
668 37.73545747617942 -122.46593016351393
669 37.76292538976219 -122.3851556808331
670 37.72245436198271 -122.4168285640031
671 37.73333255409273 -122.46779391019797
672 37.750525581432804 -122.47468289741963
673 37.77521913363596 -122.48748103000531
674 37.77544376150831 -122.44775112126626
675 37.78407903422681 -122.46762113049206
676 37.75467051664855 -122.47251196679352
677 37.768214842116286 -122.38819531507998
678 37.77605042903666 -122.50576907654742
679 37.72112515657343 -122.37435230627526
680 37.71061586131446 -122.50077978380831
681 37.74544503120447 -122.38975405440434
682 37.76426867527031 -122.39056645220542
683 37.803067283177185 -122.4128328586624
684 37.79340874284139 -122.43659223194389
685 37.80601200844295 -122.42043416443178
686 37.72689535932602 -122.38167043508378
687 37.80663495758735 -122.41503657024538
688 37.748225281333376 -122.49954274601905
689 37.78747040187188 -122.47775650715232
690 37.77724216998011 -122.4949214878069
691 37.80435316505262 -122.41552033446156
692 37.754214520624956 -122.45738338081348
693 37.778086244064845 -122.48048678033284
694 37.75266472379465 -122.41847706539679
695 37.71939814678057 -122.41225731809901
696 37.73017916776181 -122.47508281035795
697 37.73594787061452 -122.40149953465499
698 37.71416309380584 -122.49326716913347
699 37.73492257648247 -122.44814472460611
700 37.720225863182456 -122.45132222299173
701 37.796830995420734 -122.46071995748822
702 37.72495232516577 -122.39460437462161
703 37.78839583974148 -122.49861906225307
704 37.79254960995271 -122.47730590120923
705 37.75967406949584 -122.47908611631382
706 37.730925299565406 -122.38315119977398
707 37.76998507054926 -122.47583331544455
708 37.72633067932491 -122.50143712080707
709 37.709571186516534 -122.38609373150591
710 37.73135921256754 -122.47449562871704
711 37.78193882183406 -122.39598903085478
712 37.765099511255926 -122.45932972944456
713 37.72511236413237 -122.36651897574494
714 37.773255620417046 -122.41792854033854
715 37.77216697107736 -122.43035371252192
716 37.75129020258436 -122.49424857700834
717 37.733644605241324 -122.4830722777888
718 37.78493921351927 -122.47516986999716
719 37.76129270897772 -122.48592761964471
720 37.784390797453526 -122.457220586912
721 37.73684520497139 -122.44295802622679
722 37.74564220490975 -122.44198579756456
723 37.7587921016668 -122.44412002441858
724 37.77167744898966 -122.47322106004235
725 37.734236237403955 -122.391837813865
726 37.72198996401345 -122.43255265933897
727 37.76482234056914 -122.43521067150434
728 37.784737655220134 -122.40702904200599
729 37.801996600915736 -122.40001740038295
730 37.72709395165852 -122.42536589512959
731 37.71232551421045 -122.45502020757081
732 37.7655731820349 -122.48913098150612
733 37.764624598904874 -122.39566201183425
734 37.77244290968559 -122.489090995536
735 37.73048239605088 -122.40896330841687
736 37.74480795498401 -122.49490988341887
737 37.732435962308955 -122.41332338993702
